feature,importance
BURO_DAYS_CREDIT_ENDDATE_MIN,1.2769724e-05
BURO_DAYS_CREDIT_ENDDATE_MAX,0.0
BURO_DAYS_CREDIT_ENDDATE_MEAN,4.0485024e-06
BURO_DAYS_CREDIT_UPDATE_MEAN,1.1647445e-05
BURO_AMT_CREDIT_MAX_OVERDUE_MEAN,0.0
BURO_AMT_CREDIT_SUM_MAX,0.0
BURO_AMT_CREDIT_SUM_MEAN,0.0023947323
BURO_AMT_CREDIT_SUM_SUM,0.0
BURO_AMT_CREDIT_SUM_DEBT_MAX,0.09540077
BURO_AMT_CREDIT_SUM_DEBT_MEAN,0.00067094696
BURO_AMT_CREDIT_SUM_OVERDUE_MEAN,0.0
BURO_AMT_CREDIT_SUM_LIMIT_MEAN,0.0015919744
BURO_AMT_CREDIT_SUM_LIMIT_SUM,0.0003584549
BURO_AMT_ANNUITY_MAX,0.0
BURO_AMT_ANNUITY_MEAN,0.0
BURO_MONTHS_BALANCE_MIN_MIN,0.0011958302
BURO_MONTHS_BALANCE_MAX_MAX,0.0
BURO_MONTHS_BALANCE_SIZE_MEAN,0.0
BURO_MONTHS_BALANCE_SIZE_SUM,0.0
BURO_CREDIT_ACTIVE_Active_MEAN,0.0012759694
BURO_CREDIT_ACTIVE_Sold_MEAN,0.0
BURO_CREDIT_TYPE_Another type of loan_MEAN,0.0
BURO_CREDIT_TYPE_Car loan_MEAN,0.0
BURO_CREDIT_TYPE_Consumer credit_MEAN,0.0070862337
BURO_CREDIT_TYPE_Credit card_MEAN,0.0010159467
BURO_CREDIT_TYPE_Microloan_MEAN,0.0
BURO_CREDIT_TYPE_Mortgage_MEAN,0.0
BURO_STATUS_0_MEAN_MEAN,0.0023628531
BURO_STATUS_1_MEAN_MEAN,0.0
BURO_STATUS_2_MEAN_MEAN,0.0
BURO_STATUS_C_MEAN_MEAN,0.0
BURO_STATUS_X_MEAN_MEAN,0.0
ACTIVE_DAYS_CREDIT_MIN,0.015736982
ACTIVE_DAYS_CREDIT_MAX,3.947192e-05
ACTIVE_DAYS_CREDIT_MEAN,0.008336022
ACTIVE_DAYS_CREDIT_VAR,0.0009148059
ACTIVE_DAYS_CREDIT_ENDDATE_MIN,4.951203e-05
ACTIVE_DAYS_CREDIT_ENDDATE_MAX,0.0020301624
ACTIVE_DAYS_CREDIT_ENDDATE_MEAN,0.00066265755
ACTIVE_DAYS_CREDIT_UPDATE_MEAN,0.00401972
ACTIVE_AMT_CREDIT_MAX_OVERDUE_MEAN,0.0
ACTIVE_AMT_CREDIT_SUM_MAX,0.0034606238
ACTIVE_AMT_CREDIT_SUM_MEAN,0.003331941
ACTIVE_AMT_CREDIT_SUM_DEBT_MEAN,0.007804481
ACTIVE_AMT_CREDIT_SUM_OVERDUE_MEAN,0.0
ACTIVE_AMT_CREDIT_SUM_LIMIT_MEAN,0.0
ACTIVE_AMT_ANNUITY_MAX,0.0
ACTIVE_MONTHS_BALANCE_MIN_MIN,0.0
ACTIVE_MONTHS_BALANCE_MAX_MAX,0.0
ACTIVE_MONTHS_BALANCE_SIZE_MEAN,0.00012452043
ACTIVE_MONTHS_BALANCE_SIZE_SUM,8.394282e-06
CLOSED_DAYS_CREDIT_MIN,2.9274392e-05
CLOSED_DAYS_CREDIT_MAX,0.0
CLOSED_DAYS_CREDIT_MEAN,6.685608e-05
CLOSED_DAYS_CREDIT_VAR,0.018623482
CLOSED_DAYS_CREDIT_ENDDATE_MIN,0.0
CLOSED_DAYS_CREDIT_ENDDATE_MAX,0.027469989
CLOSED_DAYS_CREDIT_ENDDATE_MEAN,0.0003694394
CLOSED_DAYS_CREDIT_UPDATE_MEAN,0.0075661745
CLOSED_AMT_CREDIT_SUM_MAX,3.8080016e-05
CLOSED_AMT_CREDIT_SUM_MEAN,0.0
CLOSED_AMT_CREDIT_SUM_SUM,0.008409678
CLOSED_AMT_CREDIT_SUM_DEBT_MAX,0.0
CLOSED_AMT_CREDIT_SUM_DEBT_MEAN,0.0
CLOSED_AMT_CREDIT_SUM_LIMIT_MEAN,0.0
CLOSED_AMT_ANNUITY_MEAN,0.0
CLOSED_MONTHS_BALANCE_MIN_MIN,0.0
CLOSED_MONTHS_BALANCE_MAX_MAX,0.0
CLOSED_MONTHS_BALANCE_SIZE_MEAN,0.0
