feature,importance
PREV_NAME_CLIENT_TYPE_Repeater_MEAN,0.0031300685
PREV_NAME_GOODS_CATEGORY_Audio/Video_MEAN,0.0
PREV_NAME_GOODS_CATEGORY_Clothing and Accessories_MEAN,0.0
PREV_NAME_GOODS_CATEGORY_Computers_MEAN,0.0
PREV_NAME_GOODS_CATEGORY_Construction Materials_MEAN,0.0
PREV_NAME_GOODS_CATEGORY_Consumer Electronics_MEAN,0.0
PREV_NAME_GOODS_CATEGORY_Furniture_MEAN,0.0
PREV_NAME_GOODS_CATEGORY_Gardening_MEAN,0.0
PREV_NAME_GOODS_CATEGORY_Jewelry_MEAN,0.0
PREV_NAME_GOODS_CATEGORY_Mobile_MEAN,0.0
PREV_NAME_GOODS_CATEGORY_Photo / Cinema Equipment_MEAN,0.0
PREV_NAME_GOODS_CATEGORY_Sport and Leisure_MEAN,0.0
PREV_NAME_PORTFOLIO_Cash_MEAN,0.0
PREV_NAME_PORTFOLIO_XNA_MEAN,7.989184e-05
PREV_NAME_PRODUCT_TYPE_XNA_MEAN,8.884437e-06
PREV_NAME_PRODUCT_TYPE_walk-in_MEAN,0.0
PREV_NAME_PRODUCT_TYPE_x-sell_MEAN,0.0001435285
PREV_CHANNEL_TYPE_AP+ (Cash loan)_MEAN,0.02393459
PREV_CHANNEL_TYPE_Channel of corporate sales_MEAN,0.0
PREV_CHANNEL_TYPE_Contact center_MEAN,0.0
PREV_CHANNEL_TYPE_Country-wide_MEAN,2.0226655e-05
PREV_CHANNEL_TYPE_Credit and cash offices_MEAN,0.00027532887
PREV_CHANNEL_TYPE_Regional / Local_MEAN,0.0
PREV_CHANNEL_TYPE_Stone_MEAN,9.580551e-05
PREV_NAME_SELLER_INDUSTRY_Connectivity_MEAN,0.02773308
PREV_NAME_SELLER_INDUSTRY_Construction_MEAN,0.0
PREV_NAME_SELLER_INDUSTRY_Consumer electronics_MEAN,6.3947214e-06
PREV_NAME_SELLER_INDUSTRY_Industry_MEAN,0.0
PREV_NAME_YIELD_GROUP_XNA_MEAN,1.5094529e-05
PREV_NAME_YIELD_GROUP_high_MEAN,0.06299478
PREV_NAME_YIELD_GROUP_low_action_MEAN,0.0
PREV_NAME_YIELD_GROUP_low_normal_MEAN,0.001405076
PREV_NAME_YIELD_GROUP_middle_MEAN,0.0007152861
PREV_PRODUCT_COMBINATION_Card Street_MEAN,0.0
PREV_PRODUCT_COMBINATION_Card X-Sell_MEAN,0.0
PREV_PRODUCT_COMBINATION_Cash_MEAN,1.7769866e-05
PREV_PRODUCT_COMBINATION_Cash Street_ high_MEAN,0.0
PREV_PRODUCT_COMBINATION_Cash Street_ low_MEAN,0.0
PREV_PRODUCT_COMBINATION_Cash Street_ middle_MEAN,0.0
PREV_PRODUCT_COMBINATION_Cash X-Sell_ high_MEAN,0.0
PREV_PRODUCT_COMBINATION_Cash X-Sell_ low_MEAN,0.0014337321
PREV_PRODUCT_COMBINATION_Cash X-Sell_ middle_MEAN,0.0059316317
PREV_PRODUCT_COMBINATION_POS household with interest_MEAN,0.0002085173
PREV_PRODUCT_COMBINATION_POS household without interest_MEAN,0.0
PREV_PRODUCT_COMBINATION_POS industry with interest_MEAN,0.0
PREV_PRODUCT_COMBINATION_POS industry without interest_MEAN,0.0
PREV_PRODUCT_COMBINATION_POS mobile with interest_MEAN,0.0
PREV_PRODUCT_COMBINATION_POS mobile without interest_MEAN,0.0
PREV_PRODUCT_COMBINATION_POS other with interest_MEAN,0.0
APPROVED_AMT_APPLICATION_MIN,6.267312e-06
APPROVED_AMT_APPLICATION_MAX,2.794468e-05
APPROVED_AMT_APPLICATION_MEAN,1.521867e-05
APPROVED_APP_CREDIT_PERC_VAR,0.0
APPROVED_DAYS_DECISION_MAX,8.031775e-06
APPROVED_CNT_PAYMENT_MEAN,6.2395734e-06
APPROVED_CNT_PAYMENT_SUM,0.0
REFUSED_AMT_ANNUITY_MIN,0.00018368695
REFUSED_AMT_ANNUITY_MAX,7.5764656e-05
REFUSED_AMT_APPLICATION_MIN,0.0
REFUSED_AMT_APPLICATION_MAX,0.0
REFUSED_APP_CREDIT_PERC_MIN,0.0018872868
REFUSED_APP_CREDIT_PERC_MAX,0.0
REFUSED_APP_CREDIT_PERC_MEAN,0.0
REFUSED_HOUR_APPR_PROCESS_START_MIN,0.0
REFUSED_HOUR_APPR_PROCESS_START_MAX,0.0011236648
REFUSED_DAYS_DECISION_MIN,0.0
REFUSED_DAYS_DECISION_MAX,3.7510654e-05
REFUSED_CNT_PAYMENT_MEAN,0.0
REFUSED_CNT_PAYMENT_SUM,0.0
POS_MONTHS_BALANCE_MAX,0.0005558312
POS_MONTHS_BALANCE_MEAN,0.0015500764
POS_MONTHS_BALANCE_SIZE,0.0
POS_SK_DPD_MAX,0.0
POS_SK_DPD_DEF_MAX,0.0008357371
POS_NAME_CONTRACT_STATUS_Active_MEAN,0.0
POS_NAME_CONTRACT_STATUS_Completed_MEAN,0.0037311541
POS_NAME_CONTRACT_STATUS_Returned to the store_MEAN,0.0
POS_NAME_CONTRACT_STATUS_Signed_MEAN,0.0
INSTAL_NUM_INSTALMENT_VERSION_NUNIQUE,0.0009997503
INSTAL_DPD_MAX,0.0021479975
INSTAL_DPD_MEAN,0.0005989906
INSTAL_DPD_SUM,0.0
INSTAL_DBD_MAX,0.00042989562
INSTAL_DBD_MEAN,0.0030049232
INSTAL_DBD_SUM,0.0009022375
INSTAL_PAYMENT_PERC_MAX,0.0
INSTAL_PAYMENT_PERC_MEAN,0.0
INSTAL_PAYMENT_PERC_VAR,0.0
INSTAL_PAYMENT_DIFF_MAX,0.0
INSTAL_PAYMENT_DIFF_MEAN,0.0
INSTAL_PAYMENT_DIFF_SUM,7.0196416e-05
INSTAL_PAYMENT_DIFF_VAR,5.0695066e-06
INSTAL_AMT_INSTALMENT_MAX,0.0066375555
INSTAL_AMT_INSTALMENT_MEAN,0.00043033654
INSTAL_AMT_INSTALMENT_SUM,0.0016490124
INSTAL_AMT_PAYMENT_MIN,0.00067393365
INSTAL_DAYS_ENTRY_PAYMENT_MAX,0.0013151033
INSTAL_DAYS_ENTRY_PAYMENT_SUM,0.025398951
CC_MONTHS_BALANCE_MIN,0.0
CC_MONTHS_BALANCE_MAX,0.0
CC_AMT_BALANCE_MIN,0.0
CC_AMT_BALANCE_MAX,0.0
CC_AMT_BALANCE_MEAN,0.0
CC_AMT_BALANCE_SUM,0.0
CC_AMT_BALANCE_VAR,0.0
CC_AMT_CREDIT_LIMIT_ACTUAL_MIN,0.0
CC_AMT_CREDIT_LIMIT_ACTUAL_MAX,0.0
CC_AMT_CREDIT_LIMIT_ACTUAL_SUM,0.0
CC_AMT_CREDIT_LIMIT_ACTUAL_VAR,0.0
CC_AMT_DRAWINGS_ATM_CURRENT_SUM,0.0
CC_AMT_DRAWINGS_CURRENT_MIN,0.0
CC_AMT_DRAWINGS_CURRENT_MAX,0.0
CC_AMT_DRAWINGS_CURRENT_MEAN,0.02475078
CC_AMT_DRAWINGS_CURRENT_SUM,0.0
CC_AMT_DRAWINGS_CURRENT_VAR,0.0
CC_AMT_DRAWINGS_OTHER_CURRENT_SUM,0.0
CC_AMT_DRAWINGS_POS_CURRENT_SUM,0.0
CC_AMT_INST_MIN_REGULARITY_MIN,0.0
CC_AMT_PAYMENT_TOTAL_CURRENT_MIN,0.0
CC_AMT_PAYMENT_TOTAL_CURRENT_MAX,0.0
CC_AMT_PAYMENT_TOTAL_CURRENT_MEAN,0.0
CC_AMT_PAYMENT_TOTAL_CURRENT_VAR,0.0
CC_CNT_DRAWINGS_ATM_CURRENT_SUM,0.0
CC_CNT_DRAWINGS_CURRENT_MAX,0.0
CC_CNT_DRAWINGS_CURRENT_MEAN,0.0
CC_CNT_DRAWINGS_CURRENT_SUM,0.0
CC_CNT_DRAWINGS_CURRENT_VAR,0.0
CC_CNT_INSTALMENT_MATURE_CUM_MAX,0.0
CC_NAME_CONTRACT_STATUS_Active_MEAN,0.0
CC_NAME_CONTRACT_STATUS_Active_VAR,0.0
