feature,importance
BURO_DAYS_CREDIT_ENDDATE_MIN,0.0
BURO_DAYS_CREDIT_ENDDATE_MAX,0.0025641215
BURO_DAYS_CREDIT_ENDDATE_MEAN,0.00014158341
BURO_DAYS_CREDIT_UPDATE_MEAN,1.3883631e-05
BURO_AMT_CREDIT_MAX_OVERDUE_MEAN,6.927102e-05
BURO_AMT_CREDIT_SUM_MAX,8.894796e-05
BURO_AMT_CREDIT_SUM_MEAN,0.0
BURO_AMT_CREDIT_SUM_SUM,0.0
BURO_AMT_CREDIT_SUM_DEBT_MAX,0.081141196
BURO_AMT_CREDIT_SUM_DEBT_MEAN,0.00292656
BURO_AMT_CREDIT_SUM_OVERDUE_MEAN,0.0
BURO_AMT_CREDIT_SUM_LIMIT_MEAN,0.0
BURO_AMT_CREDIT_SUM_LIMIT_SUM,0.0
BURO_AMT_ANNUITY_MAX,0.0016493816
BURO_AMT_ANNUITY_MEAN,0.0
BURO_MONTHS_BALANCE_MIN_MIN,0.0
BURO_MONTHS_BALANCE_MAX_MAX,0.0
BURO_MONTHS_BALANCE_SIZE_MEAN,0.0034861886
BURO_MONTHS_BALANCE_SIZE_SUM,0.017355757
BURO_CREDIT_ACTIVE_Active_MEAN,0.0001408291
BURO_CREDIT_ACTIVE_Sold_MEAN,0.0
BURO_CREDIT_TYPE_Another type of loan_MEAN,0.0
BURO_CREDIT_TYPE_Car loan_MEAN,0.0
BURO_CREDIT_TYPE_Consumer credit_MEAN,0.008151294
BURO_CREDIT_TYPE_Credit card_MEAN,0.00030859836
BURO_CREDIT_TYPE_Microloan_MEAN,0.0
BURO_CREDIT_TYPE_Mortgage_MEAN,0.0
BURO_STATUS_0_MEAN_MEAN,0.006513447
BURO_STATUS_1_MEAN_MEAN,0.0
BURO_STATUS_2_MEAN_MEAN,0.0
BURO_STATUS_C_MEAN_MEAN,0.0
BURO_STATUS_X_MEAN_MEAN,0.0
ACTIVE_DAYS_CREDIT_MIN,0.017199462
ACTIVE_DAYS_CREDIT_MAX,2.1622587e-05
ACTIVE_DAYS_CREDIT_MEAN,0.0
ACTIVE_DAYS_CREDIT_VAR,0.0
ACTIVE_DAYS_CREDIT_ENDDATE_MIN,2.3508288e-05
ACTIVE_DAYS_CREDIT_ENDDATE_MAX,0.0
ACTIVE_DAYS_CREDIT_ENDDATE_MEAN,0.0028617254
ACTIVE_DAYS_CREDIT_UPDATE_MEAN,6.232575e-05
ACTIVE_AMT_CREDIT_MAX_OVERDUE_MEAN,0.0
ACTIVE_AMT_CREDIT_SUM_MAX,0.0
ACTIVE_AMT_CREDIT_SUM_MEAN,0.0011681622
ACTIVE_AMT_CREDIT_SUM_DEBT_MEAN,0.00013068282
ACTIVE_AMT_CREDIT_SUM_OVERDUE_MEAN,0.0
ACTIVE_AMT_CREDIT_SUM_LIMIT_MEAN,0.0
ACTIVE_AMT_ANNUITY_MAX,0.0
ACTIVE_MONTHS_BALANCE_MIN_MIN,0.0
ACTIVE_MONTHS_BALANCE_MAX_MAX,0.0
ACTIVE_MONTHS_BALANCE_SIZE_MEAN,0.0
ACTIVE_MONTHS_BALANCE_SIZE_SUM,0.0006077981
CLOSED_DAYS_CREDIT_MIN,0.00047041223
CLOSED_DAYS_CREDIT_MAX,0.00052552763
CLOSED_DAYS_CREDIT_MEAN,0.0
CLOSED_DAYS_CREDIT_VAR,0.022827394
CLOSED_DAYS_CREDIT_ENDDATE_MIN,0.0
CLOSED_DAYS_CREDIT_ENDDATE_MAX,0.0
CLOSED_DAYS_CREDIT_ENDDATE_MEAN,0.0
CLOSED_DAYS_CREDIT_UPDATE_MEAN,0.0030563842
CLOSED_AMT_CREDIT_SUM_MAX,0.00435392
CLOSED_AMT_CREDIT_SUM_MEAN,0.0
CLOSED_AMT_CREDIT_SUM_SUM,0.015136715
CLOSED_AMT_CREDIT_SUM_DEBT_MAX,0.0
CLOSED_AMT_CREDIT_SUM_DEBT_MEAN,0.0
CLOSED_AMT_CREDIT_SUM_LIMIT_MEAN,0.0
CLOSED_AMT_ANNUITY_MEAN,0.0
